hydroname,year,month,viv,fal,pob,pc1_clim,pc2_clim,pc3_clim,pc4_clim,pc5_clim,pc1_hidr,pc2_hidr,pc3_hidr,pc4_hidr,pc1_veg,pc2_veg,predicted_fal_rf,predicted_viv_rf,residual_fal_rf,residual_viv_rf,predicted_fal_xgb,predicted_viv_xgb,residual_fal_xgb,residual_viv_xgb,predicted_fal_svm,predicted_viv_svm,residual_fal_svm,residual_viv_svm
Hydro20,2010,11,146,93,1174,-0.5602408589533868,-0.8897818401141837,0.2548123807549253,-0.660775223984944,0.8760343030456471,0.4825769515879475,-0.716334427825571,-0.8159711554617333,-1.416558216233191,1.3877373371461283,-0.38853085733140225,87,230,6,-84,93,257,0,-111,91,214,2,-68
Hydro20,2010,12,239,189,1174,-0.2720058755874534,-0.9279139842740348,0.3241204892385258,-0.096801653599861065,0.6862431045476484,1.1378304118128428,-1.2162043942123484,-0.5728630215831485,-1.613276262990842,0.3407263930339512,0.9795683008550248,128,240,61,-1,188,239,1,0,187,231,2,8
Hydro20,2011,1,161,78,1174,-0.8941615472412017,-1.154702995464816,0.5490057099058177,-0.7557589651488699,0.33035452964359036,1.046709852947263,-0.02983475192898137,-1.0464940757562868,-1.4245272804545963,0.5205030709357882,0.7561971937131128,86,167,-8,-6,87,161,-9,0,23,153,55,8
Hydro20,2011,2,125,51,1174,0.31011022576440406,-0.9004566035995578,0.544572116645139,0.3329895045697284,0.36019736459797275,0.3279131856948518,-2.5829757156219157,-0.16072808624985468,-1.7569812265004283,-0.01015929236042645,1.2672456577777624,54,163,-3,-38,51,125,0,0,49,133,2,-8
Hydro20,2011,3,118,38,1174,0.6392140521448725,-1.45483536354996,1.5307245762256838,0.13032942668969996,-0.8119853766529795,0.3847820626591759,-1.547247554686457,-0.5989650208516476,-1.6685221211125183,-0.26533313186372054,1.962204869549353,55,149,-17,-31,38,118,0,0,40,126,-2,-8
Hydro20,2011,4,280,54,1174,1.9596292464991023,-1.8372960857973455,2.1900387193896864,1.8285873472538048,0.02260151008656463,-0.8017872572066757,-2.407839116144659,-0.4591973273997106,-1.735156733307326,-0.8552471214318617,2.0881487003233867,56,252,-2,28,54,280,0,0,52,272,2,8
Hydro20,2011,5,337,86,1174,1.8547470509106987,-0.12666507601698418,0.544634469624036,-0.24352711156962703,-0.5822144044461064,-0.4261513270026077,-2.2930579644525135,-0.4256412838262601,-1.7138496548912057,-0.4116026921138436,1.7689734776361674,85,300,1,37,86,336,0,1,84,329,2,8
Hydro20,2011,6,325,84,1174,2.2932713533951725,0.7124894570244794,-0.02686885172571743,0.8777598745980272,-0.5254450441903195,-0.8711850199924367,-2.5584318466566676,-0.35974840422263316,-1.6778574312256886,-0.10351259585732936,1.2656247149405777,75,342,9,-17,84,325,0,0,82,333,2,-8
Hydro20,2011,7,178,42,1174,2.190216086917026,0.5905898551494808,0.3059888530529602,1.9239372957347811,1.5291013998181051,0.10873804747738589,-1.5400364126412702,-0.6016246480478828,-1.5860584953685295,0.871458094806674,-0.1027240324497342,56,249,-14,-71,42,178,0,0,40,170,2,8
Hydro20,2011,8,144,50,1174,0.0791631334572558,-0.4249336691628266,-0.5388707954788755,0.547943089155956,1.0647012982052542,2.4893368005736782,-2.315360890261063,-1.3223412504278238,-0.15067896274438108,1.8675111443681025,-1.5493501403715229,48,170,2,-26,49,144,1,0,48,152,2,-8
Hydro20,2011,9,197,87,1174,0.0843752232080964,-1.7644407724386102,-0.07504396008083095,1.7280012685896065,1.8895655993824336,0.939245980759042,-0.31563979985699775,-0.9599503258804484,-1.4817646914938187,2.259047364941487,-2.0336166906722664,76,204,11,-7,87,197,0,0,85,189,2,8
Hydro20,2011,10,159,66,1174,-0.4898256480995983,-2.1799797514076507,0.4835236347369468,0.8372673741857501,1.4294797156343566,1.7622782880877923,-0.25866524350315034,-0.88710819136411,-1.5666908352735984,1.7527673915565267,-1.1271966779182054,75,185,-9,-26,82,159,-16,0,58,167,8,-8
Hydro20,2011,11,135,67,1174,-0.7528968860840886,-0.4979168275276096,-0.2519964657961656,0.3167001794164396,0.5468299729179557,1.1195453902123291,-0.48860674420080175,-0.8988669553581994,-1.5605211630929872,1.468585996143873,-0.4072246845696185,77,180,-10,-45,67,135,0,0,69,143,-2,-8
Hydro20,2011,12,137,53,1174,1.240631773392512,-1.0231152852240712,0.508602026691104,0.922066372203969,-0.6420893708983106,-0.5291187983968313,-1.346795912885781,-0.7616821654029458,-1.4934241093687062,0.24940577479748888,0.9553109103009424,70,195,-17,-58,54,137,-1,0,51,145,2,-8
Hydro20,2012,1,125,65,1174,1.3746814578949291,-2.0217731205827216,2.421112156522697,2.2739700980876347,1.7326538527480273,-1.1109895344693397,-0.6139549433940992,-1.037586536694715,-1.197966464612816,0.6673147010431977,0.7335054368035865,74,152,-9,-27,65,125,0,0,63,117,2,8
Hydro20,2012,2,142,85,1174,0.8579601431977424,-0.7900339830274687,1.5910038392152552,-0.8265951420946063,-0.17856766234944,-0.6362896558917064,-0.9080426484754902,-0.7361802473349739,-1.1084955017514615,-0.04543805766810843,1.332880489632077,83,155,2,-13,85,142,0,0,83,150,2,-8
Hydro20,2012,3,202,81,1174,2.2204164764663883,-1.5193664823440771,2.502138539664596,1.0426550810562776,0.13758090306357984,-2.686529374480156,-0.923667068793322,-0.9447156035966182,-0.8219427538240073,-0.3260856967513175,1.9675830331904691,65,200,16,2,64,202,17,0,35,210,46,-8
Hydro20,2012,4,164,57,1174,0.7934261728153075,-0.541037325747627,0.729714153525045,1.4386071957082591,-0.02501692173514292,-0.9007383180373716,-1.1508727389345037,-0.5564894894131553,-0.942894371004746,-0.4049435555237717,2.048870140551956,67,189,-10,-25,58,164,-1,0,59,172,-2,-8
Hydro20,2012,5,257,50,1174,1.7735832084408512,0.04600249264986156,0.8104910761219336,1.020486987637949,-0.15985310008677836,-0.24706269240786116,-1.7712936951408105,-0.2285274074743705,-1.1023813209234536,-0.5758931848251855,1.8082133301846632,57,292,-7,-35,50,257,0,0,52,265,-2,-8
