hydroname,year,month,viv,fal,pob,pc1_clim,pc2_clim,pc3_clim,pc4_clim,pc1_hidr,pc2_hidr,pc3_hidr,pc4_hidr,pc1_veg,pc2_veg,pc3_veg,predicted_fal_rf,predicted_viv_rf,residual_fal_rf,residual_viv_rf,predicted_fal_xgb,predicted_viv_xgb,residual_fal_xgb,residual_viv_xgb,predicted_fal_svm,predicted_viv_svm,residual_fal_svm,residual_viv_svm
Hydro12,2013,7,0,0,156,1.721952908039634,1.8723028718780632,0.17879961830648128,-0.3436152085263442,-0.4644415806707143,-0.10240440562266684,-1.2001062211812052,-0.40536860750878406,-1.6666396705336632,2.717684808459823,-0.3713402820785609,2,17,-2,-17,8,-0,-8,0,8,22,-8,-22
Hydro12,2013,8,0,0,156,1.1943349180503382,0.7165394580654829,0.46676345558102633,0.443364469153584,0.06508653038326172,1.208403025446681,-0.5676689308028076,0.03387172751272321,-0.35381747882407505,3.8414785055831095,-0.1607129137696343,2,30,-2,-30,5,7,-5,-7,5,29,-5,-29
Hydro12,2013,9,0,0,156,0.07810753088536737,-0.14567287293192366,1.6394300328133573,0.8323591533385793,2.1624722992227885,1.2137983452255572,-0.6848789431434095,-0.11755320147857184,0.19220533158189865,4.2438399126445905,-0.3799843664249892,2,18,-2,-18,-0,-20,0,20,-3,-21,3,21
Hydro12,2013,10,0,0,156,-0.11682540961543228,0.31611438911420003,2.258225037518613,1.158147041012767,1.3382218495253386,2.2086767966402454,-0.3999118080708263,-0.11273598572285898,-0.1466935716314747,3.8098175999316544,-1.0519049008365031,2,8,-2,-8,7,0,-7,0,-1,-22,1,22
Hydro12,2013,11,0,0,156,0.21784809135793415,0.4501033592483099,0.7350162938044823,0.6183628522455108,0.8657757886549043,0.7563037946616034,-1.064559070291761,-0.32094027978545614,-1.0353124937281637,3.250195655043884,-0.552585928285539,1,3,-1,-3,6,-0,-6,0,-4,-22,4,22
Hydro12,2013,12,0,0,156,0.31030466598746415,1.4696163208376285,2.127237539362835,1.1375299232531173,1.1251950164284368,0.8889542130004264,-1.0156453943206238,-0.5553421868895482,-1.4650795044980025,2.646643199440074,-1.325772403388201,2,3,-2,-3,2,0,-2,0,-2,20,2,-20
Hydro12,2014,1,0,0,156,0.3566772437501176,1.5422341179559345,1.1489274042374762,0.19072985757574876,0.3264815163072001,0.8331234480203209,-1.101813448233948,-0.524726074469805,-1.3505892012962764,2.8079181892834746,-1.135246108285909,1,1,-1,-1,2,0,-2,0,7,13,-7,-13
Hydro12,2014,2,0,0,156,0.29745430644803994,1.5193705634712376,1.5014154199681595,0.5051378447790308,-1.300196811572989,0.4461800409171469,-1.0371420048122444,-0.24935361499233089,-1.456833600253899,2.7916511806682833,-0.7847626720280989,1,0,-1,0,1,-0,-1,0,-5,-18,5,18
Hydro12,2014,3,0,0,156,0.7238991748881939,2.879443429367632,2.475510330272401,0.41003943024519707,-0.8397878538326491,1.0341545420990546,-0.7448739866863201,-0.0588661805772217,-2.4025835181644526,2.073828576340297,-0.6422480500521409,1,2,-1,-2,1,-0,-1,0,1,-10,-1,10
Hydro12,2014,4,0,0,156,1.0503730640950393,2.638918573643513,2.2763316908476825,0.5007778086414295,-1.5327110238090706,0.8802834730492155,-0.7759992954365317,0.00793876302038548,-2.9904068844435825,1.4531408122456286,-1.095529407789147,1,1,-1,-1,-1,0,1,0,1,-11,-1,11
Hydro12,2014,5,0,0,156,1.0701006830043458,2.995115303467928,0.31733389613590807,-0.0018504955205721,-1.1235057524918386,0.5005472736328933,-0.8782470495704695,-0.07776042119900722,-3.664905774009828,1.0078599611970815,-0.693148669441752,2,4,-2,-4,5,0,-5,0,-8,-22,8,22
Hydro12,2014,6,0,0,156,1.470141217068687,1.8599508632149593,0.27308106571098634,-0.3597316338852783,-0.6919669728268582,0.13733870176197166,-1.0379793564469526,-0.2425735763057111,-3.16432754841379,1.528650631052927,-0.3186972052875151,1,19,-1,-19,11,-0,-11,0,-3,18,3,-18
Hydro12,2014,7,0,0,156,1.6189692602048276,1.5636829963707783,-0.2306871547805961,0.437034616658124,-0.8993924145337577,0.8042105732375235,-0.7197693571547434,0.03154883912455142,-1.9862514539336589,2.65037814652429,0.24241803150437388,5,96,-5,-96,19,103,-19,-103,-2,114,2,-114
Hydro12,2014,8,0,0,156,0.9199818098403488,0.7687999042851433,1.3979387614528174,0.5469942465538259,0.915959106782683,1.38405325159364,-0.30723819317610845,0.2707446084111881,-0.4223526547499005,3.826308700321704,-0.01943051499053219,3,9,-3,-9,18,0,-18,0,6,40,-6,-40
Hydro12,2014,9,0,0,156,-0.10067570382769152,-0.00730951650043631,2.203742380003981,1.298631189495207,1.3072465669146744,2.4790140965449594,0.14083904968931016,0.5170677090304314,0.1847221055426918,4.243045072630557,-0.3758639122118427,8,24,-8,-24,10,0,-10,0,2,-22,-2,22
Hydro12,2014,10,0,0,156,0.19088341855319524,1.0305516956044556,2.576838506284727,1.219226268194488,0.720320211727483,0.8815864626067853,-0.6711620759625226,0.4012450947626253,-0.320569979852534,3.771121276250438,-0.6907109128495001,1,4,-1,-4,8,11,-8,-11,5,50,-5,-50
Hydro12,2014,11,0,0,156,0.46246707430871464,1.2090568772204022,1.5425345024257222,1.206657048404023,-0.14811060976176252,0.6818553214649319,-0.7210684651220254,-0.02078235276806611,-0.8176745773367645,3.294741906583283,-0.9536468264214756,1,0,-1,0,2,-0,-2,0,8,22,-8,-22
Hydro12,2014,12,0,0,156,0.3578071470511697,1.5757836460390715,1.7940344963522363,1.1244874417917956,-0.6001595130407288,1.05813345571831,-0.500997887282514,0.2209172908372428,-1.4402310554592097,2.6534398939558654,-1.3940126738055718,2,1,-2,-1,0,0,0,0,1,-13,-1,13
Hydro12,2015,1,20,0,156,1.1224200911667432,2.9601226223805295,1.473948578507316,0.23118947016611635,-1.55559801437654,0.0602893172115399,-0.8676719579476094,0.12009784543257536,-3.971894499085355,2.2569963141181386,3.884131917586541,7,32,-7,-12,4,20,-4,0,7,42,-7,-22
Hydro12,2015,2,12,0,156,-0.01500545415309251,1.7446513464694489,1.961582732344848,0.6300471211159719,-0.06716228345035984,-0.49861170736989313,-1.0626286860801075,0.20831776366563703,-1.9383905830897097,2.6885452041184172,0.16223289608223385,3,23,-3,-11,9,12,-9,0,-2,-10,2,22
Hydro12,2015,3,18,0,156,0.8478560211193142,2.946178199932861,2.078555416361679,-0.5584969034773917,-1.703560984928972,0.4137886810203579,-0.8316193832935577,0.292957923771463,-2.3883740253546604,2.07532125348228,-0.649854292782669,1,20,-1,-2,6,18,-6,0,7,33,-7,-15
Hydro12,2015,4,13,1,156,1.0400521195933088,2.7078281251998297,1.29427750359957,-0.2568171427445579,-3.543182570630911,0.4636854183973228,-0.6788616720414691,0.43243639872843515,-3.3807480323083903,1.3739719020440582,-0.38574461693009066,8,41,-7,-28,9,13,-8,0,9,35,-8,-22
Hydro12,2015,5,22,1,156,1.460384628814685,2.61440839988288,0.7522414301254987,-1.262201526734574,-0.8077571617673174,0.14481375457096513,-0.6668509120240858,0.23925888723372243,-3.993056356659241,0.9408835237877922,-0.09092444595657868,9,53,-8,-31,9,22,-8,0,-1,44,2,-22
Hydro12,2015,6,3,1,156,1.4796719771045437,1.9823315850730392,-0.10675869494053523,-0.792935827282305,-1.0092389679278158,-0.6869032692875097,-1.1878382967529757,-0.212568372442956,-3.070785408404009,1.5485726924699623,-0.5012566919909286,3,51,-2,-48,11,21,-10,-18,-7,-36,8,39
Hydro12,2015,7,34,0,156,1.4073139150350935,1.9745612543221576,0.9341642000787947,-0.2619110534490562,-2.1029754189316345,0.9948599873426116,-0.5342477968079702,0.3478337111262612,-1.650859496630328,2.721347161610088,-0.40609504617557635,13,112,-13,-78,18,58,-18,-24,3,83,-3,-49
Hydro12,2015,8,80,3,156,0.31844270572061706,0.01828600501697297,1.7196077003533985,0.16538370385336357,0.7894729827110316,1.3306549503411211,-0.2129181943246411,0.9660128497219016,-0.49595557089631287,3.809037025332552,0.14516161319369925,10,78,-7,2,33,80,-30,0,7,58,-4,22
Hydro12,2015,9,58,7,156,-0.6013542580971438,-1.4385526025451694,4.858418751873336,-0.7449446643396264,2.41397804327793,0.3261529908707552,-0.8326168217280094,1.4898656754803,0.09870369518518315,4.223518796354466,-0.192153859444178,16,73,-9,-15,40,58,-33,0,14,80,-7,-22
Hydro12,2015,10,53,5,156,-0.6288036413528586,0.09746100940383422,2.770787708836148,1.6572959476694904,1.3895936827104642,1.4105068611310778,-0.4876509141337377,0.08808339539404086,-0.1166256668877276,3.815745346773954,-1.1043404225384583,6,39,-1,14,8,53,-3,0,8,31,-3,22
Hydro12,2015,11,36,3,156,-0.2929913410587476,-0.07160377911178527,2.1621199389484973,1.0919154697754856,1.273059035218754,-0.7576245167120297,-1.6603669093366389,0.30873829211155923,-0.9049262185650018,3.2756187722736634,-0.7762672184755006,4,34,-1,2,8,36,-5,0,8,58,-5,-22
Hydro12,2015,12,21,1,156,-0.1185782023710969,0.940844946309447,1.6917123072111662,0.8383395447214982,1.227711625062648,-0.6139443939097838,-1.7353597315085685,0.25490087255230487,-1.4904910186944131,2.640304462714909,-1.2640168057522267,2,21,-1,0,7,45,-6,-24,-2,8,3,13
Hydro12,2016,1,24,1,156,-1.253442042244274,-0.369888282342207,3.2607974656255747,-1.147536662713635,2.768929928282763,1.487799865605963,-0.9712381166519156,-0.12317423790356608,-1.5521649263205786,2.761940447793503,-0.7018547898118292,6,32,-5,-8,0,24,1,0,9,46,-8,-22
Hydro12,2016,2,24,1,156,0.1294392279685398,1.4649870820252169,3.0214139420953003,0.5243597572234482,-0.9284328394412652,-0.21911975316131244,-1.5559157523391165,-0.7731489156111652,-1.627910381750613,2.7487060928928333,-0.46590735121511584,5,28,-4,-4,8,24,-7,0,8,2,-7,22
Hydro12,2016,3,35,3,156,-0.17051285742900063,2.1616240117432124,2.0983153204607232,0.2607970310305608,-0.9528965478118177,0.7210649406383172,-1.145167117365974,-0.48492855826314246,-3.0870737558329586,1.9262336348164903,0.6378194925681039,8,35,-5,0,20,35,-17,0,2,13,1,22
Hydro12,2016,4,37,6,156,0.27683785911012887,2.1564912614515808,1.9634985908896403,-0.02933451199909978,-1.5568289490592866,0.7667901613072446,-1.0841622392839363,-0.3553434467039596,-3.433536515703489,1.3585784002985033,-0.22824792671337887,6,24,0,13,10,17,-4,20,8,68,-2,-31
Hydro12,2016,5,53,14,156,1.067679447130356,2.6896404100865348,0.8569935191248618,0.3903892211397421,-0.945359628354943,0.34438051673570186,-1.1887352404381146,-0.4551353914689837,-3.5554542712693635,1.0295160437270112,-0.8850481506069756,11,42,3,11,11,53,3,0,5,31,9,22
Hydro12,2016,6,25,3,156,1.6899113947097877,2.8129863282409566,0.16684548855991288,0.1901292228103607,-1.167909515929983,-0.3901643127302835,-1.4592048177996602,-0.6088411386405206,-3.209522430244087,1.51743610504269,-0.2096384809066752,8,53,-5,-28,13,25,-10,0,11,47,-8,-22
Hydro12,2016,7,17,3,156,1.2689167803605663,1.7182230159051275,0.32107469378222864,-0.3353355499014871,-1.2226947316495735,1.072428547300159,-0.7645233482842645,-0.05310486831946109,-1.5877228465962734,2.735872327664838,-0.5434701401808876,8,60,-5,-43,16,17,-13,0,-3,49,6,-32
Hydro12,2016,8,19,7,156,0.3804670851869604,0.2713970060242519,2.088566840799429,1.0230138047727095,1.6443732301325846,1.749168649199034,-0.36121943075934343,0.18019784261248123,-0.3408266001306833,3.8439480565828994,-0.1821664565236697,10,24,-3,-5,14,19,-7,0,15,41,-8,-22
Hydro12,2016,9,20,12,156,0.03924664896031615,0.8047127654276764,2.2559970904760087,1.7043620960913617,1.354624505357214,0.9267283301510332,-0.8134570687186538,0.449006753570293,0.07035986916130041,4.2184468595966385,-0.14949541812551104,9,26,3,-6,10,20,2,0,14,42,-2,-22
Hydro12,2016,10,33,11,156,0.00775016414382429,0.8755426997146786,2.6666808402925017,1.186531735796467,0.38884582548302815,1.0337642703012464,-0.7748839254953387,-0.22480218833353063,-0.180149771242773,3.801937017259734,-0.9766992240866008,10,31,1,2,6,33,5,0,17,55,-6,-22
Hydro12,2016,11,15,10,156,-0.31402459873446353,0.20089940203425893,1.8502814854517895,0.7358569124582691,1.0232866853894813,1.0981480726892587,-0.7925645154710638,-0.3259054514964214,-0.6711202556095961,3.327514543441549,-1.2601431119180035,10,21,0,-6,11,15,-1,0,2,-1,8,16
Hydro12,2016,12,1,0,156,0.6905320823285478,2.0326308871608116,1.997116412501108,0.4499148284617824,0.5734632325055811,1.1013509491482751,-0.8467325152570643,-0.3411478591363691,-1.3536025903950426,2.672201769823271,-1.5671769304819894,3,14,-3,-13,6,1,-6,0,8,23,-8,-22
Hydro12,2017,1,21,4,156,0.9715553864446976,3.260230458661033,1.7002400097532318,0.3540343200566643,-0.5045985113565895,0.8524739044853429,-0.9407174112606722,-0.2822985794183011,-1.7390939089445854,2.723388824954037,-0.3535665559866382,5,24,-1,-3,4,21,0,0,5,18,-1,3
Hydro12,2017,2,46,9,156,0.3240155136016228,1.3586127394480143,2.013488563752673,0.28617364035037174,-0.05831440608752342,0.9361465038285408,-0.7597291848192097,-0.13600501891921807,-1.1489259855464882,2.8582032463870286,-1.3984880441417724,7,34,2,12,2,46,7,0,14,64,-5,-18
Hydro12,2017,3,26,2,156,0.6591887714890915,2.9560627553983148,2.2289609085046633,0.2686440412405307,-0.5346267054152065,1.3303927370949684,-0.6403489939035638,-0.02485266174462119,-1.748308531361202,2.2149249940014784,-1.9421510347336075,3,24,-1,2,1,26,1,0,9,37,-7,-11
Hydro12,2017,4,22,5,156,0.7934251660582541,2.718601280963856,1.9591721573575016,0.717559686763331,-1.1732114163260356,0.9763407893201012,-0.8032887755710394,-0.0855951535144544,-3.168731360585276,1.415262975702477,-0.7488274795815945,5,23,0,-1,6,22,-1,0,13,44,-8,-22
Hydro12,2017,5,33,16,156,0.5624778723476916,2.000775366781678,0.9576817047747586,-0.1323155046260745,-0.6048773000743954,0.7701107788609982,-0.8736600700328376,-0.1866513903239742,-3.378058272153982,1.0685353609948662,-1.2475128793360564,12,31,4,2,10,33,6,0,9,55,7,-22
Hydro12,2017,6,22,24,156,0.7937564566162848,1.759525584557802,0.1815084942214236,-0.15253981547102807,-1.6735569519917708,-0.2074486613149684,-1.2645319329241396,-0.35094053655266394,-2.648962859472049,1.6367064818445551,-1.3021418514680745,14,24,10,-2,7,22,17,0,5,-3,19,25
Hydro12,2017,7,28,19,156,1.1587979826942525,0.2424547613072781,0.9850948149871238,-0.7847516758329328,0.1535578989267596,1.042936914973978,-0.7151749868821549,-0.1254131117663305,-1.3909719477784062,2.775541253490796,-0.8981384216189321,15,42,4,-14,13,28,6,0,12,50,7,-22
Hydro12,2017,8,19,23,156,-0.15958279610614787,-0.19765262338671935,1.8541324793087863,0.8561924545114799,0.7821203311971244,1.8249329995082393,-0.29183017003184175,0.16993318300514876,-0.24259542712961177,3.8639539535655465,-0.3618720193545987,17,25,6,-6,18,19,5,0,15,11,8,8
Hydro12,2017,9,19,8,156,0.09594705630238635,0.7461728056545497,3.3712763376282897,-0.5172323638782562,0.01948376293045532,0.9293905807565386,-0.6078579319390058,0.05106701894781984,0.23836049511313184,4.253436077097774,-0.4669952822643704,10,23,-2,-4,8,19,0,0,16,26,-8,-7
Hydro12,2017,10,20,16,156,0.04847521792157933,0.8916575125444226,1.7850047326666276,0.7333746583610332,-0.8269272471849416,0.954963661961662,-0.5755105931537355,0.17303173992311863,-0.2914864625473062,3.7781723669370546,-0.7587183691821344,11,20,5,0,5,20,11,0,8,25,8,-5
Hydro12,2017,11,12,10,156,0.212640248488448,2.0937111342055945,1.4775697297610773,0.6868100990660383,-1.2553179596497572,0.23272676507143303,-0.6710796800608527,0.25998197354099273,-1.2514341536732143,3.205379973086148,-0.14671063822469052,5,14,5,-2,19,12,-9,0,-12,-10,22,22
Hydro12,2017,12,8,0,156,-0.2239954046071948,0.8642551087898239,1.5072397380336655,0.33691315900859414,0.7535783600700995,-0.3793715195127206,-1.0138946625400145,0.6540340645507282,-1.585832009831807,2.6216698000473997,-1.0998689853606367,7,42,-7,-34,25,101,-25,-93,8,49,-8,-41
Hydro12,2018,1,9,1,156,0.11006663685449214,2.459252602628756,1.477897600068448,-0.13976256709573998,-1.506777133642957,0.05059058909827618,-0.8099178680834935,0.1494487332933265,-1.681001205547426,2.7359055475468557,-0.4688379049678567,3,12,-2,-3,8,10,-7,-1,-2,-3,3,12
Hydro12,2018,2,5,8,156,-0.8291688539745381,1.086429564888448,2.33538018901002,0.35163746364433557,-0.4501008089127275,0.4702440757912511,-0.5287681516001403,0.30386711149643203,-1.326593818732227,2.820958998455776,-1.0595470807895646,7,13,1,-8,1,5,7,0,8,27,0,-22
Hydro12,2018,3,4,3,156,-0.3209676668095457,1.990611271293228,1.4122610048808164,-0.03368545896626668,-1.2848145173793726,0.18680727469623945,-0.7907628545611277,0.12137428142238998,-2.0836276161798413,2.1428418777734617,-1.2789559675130924,4,8,-1,-4,7,4,-4,0,-4,-18,7,22
Hydro12,2018,4,4,0,156,0.6708930718365154,3.102594252855282,1.166030229575462,-0.8624006895754547,-2.000465310838889,-0.01914636889980237,-0.956826871130176,0.03091122816865837,-2.8848029006264952,1.476070310548375,-1.307384630617218,4,9,-4,-5,3,4,-3,0,8,16,-8,-12
Hydro12,2018,5,7,8,156,1.2876029330900276,4.124440557381114,0.5911335686671426,-1.0872748169693014,-2.529180192286546,-0.2078824049207052,-1.025417310770066,0.0411242143443214,-3.613047047163038,1.0229096236182416,-0.8469171319077655,12,33,-4,-26,11,7,-3,0,0,-15,8,22
Hydro12,2018,6,8,3,156,1.439473265929519,2.232712356410244,-0.6390850914061519,-0.7076583586480294,-1.6318519950582646,-0.7733622179360738,-1.2120971177560325,-0.15991659340445846,-3.236163646310834,1.5130436391183022,-0.17446109395688525,7,58,-4,-50,9,13,-6,-5,1,-67,2,75
Hydro12,2018,7,7,1,156,0.6420930481771655,1.466809584482896,-0.24052357393383397,-0.2586858903820282,-0.8943230092366597,0.18503176904142027,-0.8657479451311267,-0.01371862395931761,-1.8919083212126249,2.670194492046483,0.06192132409476309,6,14,-5,-7,11,7,-10,0,-14,-49,15,56
Hydro12,2018,8,22,3,156,0.5798564755405979,1.087914046635191,1.0474456928672102,-0.5532138213658878,-0.16090079841714097,0.899364699809601,-0.4325795487357543,0.2987836466250919,-0.6146528429622347,3.783989286021389,0.3737737193792347,7,25,-4,-3,8,22,-5,0,-4,12,7,10
Hydro12,2018,9,19,1,156,-0.7155604793554395,0.702451432758859,2.429449843669403,1.0992006887444028,0.28824076482647953,1.147484041580206,-0.3117623385222487,0.34958732952728516,0.06694481990708814,4.216374033453131,-0.12517317093327604,6,23,-5,-4,10,19,-9,0,3,-3,-2,22
Hydro12,2018,10,15,2,156,-0.6213280339089773,0.9776621471096584,1.976883309964096,0.9914524339861815,-0.5289349764557123,0.8891591699770244,-0.4043880506357018,0.3747643522493356,-0.10035275814830094,3.820335381312291,-1.15085379943672,5,17,-3,-2,-1,15,3,0,10,-7,-8,22
Hydro12,2018,11,12,1,156,-4.1903929196390743e-4,1.375583298490494,2.4539148433424764,-1.158310693977626,-1.218240009917167,-0.2364755745499978,-0.8156995352070665,0.17910553378783212,-1.1243036914913591,3.2301776768826005,-0.364930045149112,6,14,-5,-2,1,12,0,0,-9,34,10,-22
Hydro12,2018,12,22,0,156,0.663273304554947,2.76621133607113,2.601724173375097,0.66162539581936,-2.5115272669568385,-0.04965364430976538,-0.7074853763300197,0.41418499331655034,-1.6975251458414289,2.5988278830309484,-0.8942978948109537,3,21,-3,1,-6,22,6,0,-8,-0,8,22
Hydro13,2009,1,30,1,202,0.5560335591819864,0.784682402609031,-1.354379822073255,-0.9501055006341492,-2.494155561723441,0.6637327358315646,0.9914089502698286,1.5595692219744883,-3.093487788354037,-1.6443886603982405,3.167624393730262,31,41,-30,-11,-1,30,2,0,-44,42,45,-12
Hydro13,2009,2,22,0,202,0.4534085537303829,1.1418109359041806,-1.1019400452307586,-0.7429191136011233,-1.083460611487456,-1.182124059574682,0.40467803609240216,1.089299740340532,-2.1642346293910446,-1.562044538593555,1.0116840264266354,17,55,-17,-33,-3,48,3,-26,-6,47,6,-25
Hydro13,2009,3,45,6,202,0.33460034542962047,1.2019163274657447,-0.954211101488237,-0.436363793089742,-0.9572452630916156,-0.8118947047005348,0.38352552174438537,0.9652625007935592,-1.7620679630864933,-1.3319828618255647,0.6424611927758055,9,50,-3,-5,-2,45,8,0,3,44,3,1
Hydro13,2009,4,45,0,202,0.784591141832512,2.0618423642426467,-1.1240880575982866,-0.7949185725655484,-1.0390367342436813,-1.4611199719502643,-0.06152198664775615,0.5558060125130122,-1.536962231009037,-1.1685945760664451,0.5437693377602936,21,70,-21,-25,1,45,-1,0,30,67,-30,-22
Hydro13,2009,5,53,0,202,0.29285763216842353,0.38112155506050305,-1.502211521345802,-0.6022222435908436,-2.383752103664853,0.3962915891175277,0.6401803508542894,1.1635210119604134,-0.6470616752584282,-0.8232756730085505,-0.7430169074063704,2,43,-2,10,-8,53,8,0,-6,31,6,22
Hydro13,2009,6,14,1,202,0.8759027874120642,0.14899092635609212,-2.4075457491128662,-0.27781900309142454,-2.140956616416168,-1.3584610866606397,-0.04900107038527007,0.6618628311190173,-0.0276131475605369,-0.22053142603473289,-0.48352421066737983,5,129,-4,-115,-5,124,6,-110,9,63,-8,-49
Hydro13,2009,7,21,0,202,0.6122208084625884,-0.13280961310970785,-1.7922363088844055,-0.13713495828524846,0.5773646147686027,-0.2495625600795284,0.3552124172532533,0.797208465572856,0.8769684557539565,0.639064037938891,-0.1096019545099668,2,37,-2,-16,1,21,-1,0,8,44,-8,-23
Hydro13,2009,8,32,0,202,0.15627612368880675,-0.938495767468735,-1.324324907963051,-0.04214767424097826,0.8024098905264753,0.15101845126455718,0.406515797548148,0.6966586353462328,1.9015996863905125,1.4854027210057383,-0.09825265217856284,2,61,-2,-29,-3,130,3,-98,-5,-15,5,47
Hydro13,2009,9,40,0,202,-0.3952650690857553,-1.339988442933253,0.35669427449617547,-0.5990735551166858,1.63511436963909,1.186177920477303,0.7375399706457365,0.7003776757630812,2.1038014649449064,1.668429834971451,0.01705916370092919,6,40,-6,0,5,23,-5,17,1,13,-1,27
Hydro13,2009,10,41,0,202,-0.70757596764105,-0.8910402533326024,-0.05967069933265076,0.40681001427225294,1.9797580295372483,1.2060747944603618,0.4583546261568401,0.5352760508993203,1.6531322018936825,0.9904517332838004,-0.9844223854666908,1,37,-1,4,-3,41,3,0,-1,19,1,22
Hydro13,2009,11,18,2,202,-0.8082019528942674,-1.224386499079843,-0.14090002011922875,0.247477034431856,1.7882511535361254,1.5327869972435726,0.43750898770932983,0.2943401465281661,1.153859902275969,0.32355687079932877,-1.7698965403428324,5,25,-3,-7,0,18,2,0,5,36,-3,-18
Hydro13,2009,12,25,0,202,-0.01539332687464326,-1.149533629254187,-0.5653348642601563,-0.05151524556205179,-0.5750390553980976,2.0306783879885635,0.7699209637407475,0.7700803481752649,-0.16688948936308962,-0.5957393679770493,-1.0888584408990445,2,28,-2,-3,4,25,-4,0,-7,3,7,22
Hydro13,2010,1,12,0,202,-0.43115085006567266,-2.1295865951809856,1.626154169198584,-2.4900870728971025,1.8363717127028216,0.9683928599966366,0.41420075004542023,0.35022825072591085,-1.130154059222875,-1.2399691174731675,-0.4840251221574923,12,22,-12,-10,7,12,-7,0,18,34,-18,-22
Hydro13,2010,2,14,0,202,-1.3065535854100838,-0.8768761819898616,0.4414182638539236,-0.1462033185338798,-0.9649741074894704,-0.5878253341283565,-0.2077518843535917,0.16355879582174332,-1.4671406393814688,-1.4227349102141058,-0.22866271688248752,10,32,-10,-18,-1,14,1,0,10,65,-10,-51
Hydro13,2010,3,25,0,202,-0.8532248136421909,1.209287332330874,0.9423087958897146,0.6244436025400695,0.7365650755891944,0.1745207808561583,0.00814561366053442,0.08973976839703185,-0.676722637890911,-1.104921830914089,-1.4220621182864723,4,36,-4,-11,3,25,-3,0,7,47,-7,-22
Hydro13,2010,4,37,1,202,-0.25388941896359796,0.16365033030831397,-0.6693087932610275,-0.6795898085922283,-2.6986741411860575,0.7178068509916853,0.34214254624955687,0.7440808226022286,-0.8919543167394727,-1.0350444899619815,-0.6649164835617655,3,29,-2,8,1,37,0,0,-1,15,2,22
Hydro13,2010,5,5,2,202,0.18637856264101593,0.3695632002773551,-1.6544030877708455,-1.0270738598574611,-1.4104971768884556,0.00694184778827738,0.26019734747069223,0.6689575157678223,-0.6784274626928277,-0.8313659068601074,-0.6632971645849006,2,13,0,-8,-5,5,7,0,-6,-4,8,9
Hydro13,2010,6,5,0,202,0.38591527689780714,-0.0377875889051356,-2.0113152061680584,-0.34553473678427993,-1.9034650300395288,-0.612538665407045,-0.02806632684874127,0.4943395897700451,-0.00193687373298154,-0.2137960349277155,-0.5502619077513594,5,21,-5,-16,-5,5,5,0,-4,0,4,5
Hydro13,2010,7,2,0,202,0.31359717129891096,-0.4818413669544081,-2.2233644080851116,-0.47486312147007714,-1.309876699380973,0.8458504222074494,0.51141242406218,1.0157856266258247,0.7947245176026471,0.621511428676387,0.05139022309985613,5,11,-5,-9,5,2,-5,0,-7,24,7,-22
Hydro13,2010,8,1,0,202,-0.04866248931099622,-1.7241587320601253,-0.6691552100916306,-0.7073440019359548,2.362746406621735,1.3333015215260904,0.7308124073981201,1.1986781999111196,1.8212621815767505,1.4686568831730509,0.05375976148461675,4,4,-4,-3,-1,1,1,0,-21,-21,21,22
Hydro13,2010,9,9,0,202,-0.821930658169674,-1.723740243959648,-0.1951390736225557,0.03597390634445534,1.485913536687338,1.3752522885484502,0.6998295968144664,0.6475830695140316,1.9274927965772355,1.6318627044126304,0.3482603412011887,3,16,-3,-7,5,9,-5,0,-7,-3,7,12
Hydro13,2010,10,4,0,202,-0.6734642049220454,-1.1002727661479583,0.3418307485919755,0.4725792420070193,2.385639422942306,1.861750991138516,0.7617810831906826,0.651193778865714,1.6853322747887869,1.0012382053339124,-1.0988217936949627,2,19,-2,-15,-3,2,3,2,-7,12,7,-8
Hydro13,2010,11,0,1,202,-0.00420286638024999,-0.4213526990106507,-0.3321952342367396,0.4618744091444254,-0.3720636789330121,1.7186651567234954,0.76491289081626,0.8134849682694969,0.7108957329484944,0.22761919385053184,-0.884427694312589,1,3,0,-3,1,-0,0,0,-6,-15,7,15
Hydro13,2010,12,2,0,202,0.09270865383688576,-1.003705740840556,-0.8434543793235325,-0.06925290366478179,0.7348612258608275,1.7834256501349728,0.9658708056290476,0.9443848619201431,0.13732026856562954,-0.528240995273414,-1.7181206451777218,1,5,-1,-3,-2,2,2,0,-3,9,3,-7
Hydro13,2011,1,1,0,202,-0.09198546882652732,-0.6907593907824428,-0.5689660121777678,-0.1488306803414767,1.4594314299393267,1.4933326877082358,0.8298902471765199,0.7597859491855391,-0.977668373361053,-1.201157489371609,-0.86477038478714785,1,4,-1,-3,-2,1,2,0,-8,-21,8,22
Hydro13,2011,2,4,0,202,-0.09749249189862735,-0.11833573122913046,-0.5650524339665604,0.2512927459937117,-0.03563427079314237,-0.2672594793556325,0.05147119989797283,0.3562421532213933,-1.2847933578550812,-1.381446154236455,-0.6167344163890928,8,12,-8,-8,3,4,-3,0,-19,-18,19,22
Hydro13,2011,3,1,0,202,0.5589490981409095,0.7383102008021301,-1.0184228630473942,-1.044632636791496,0.8508248464723999,0.25512810597486,0.05629000902514461,0.127800133479324,-1.0458731548196885,-1.1786080372557084,-0.76635839686925,3,12,-3,-11,-5,1,5,0,-2,0,2,1
