hydroname,year,month,viv,fal,pob,pc1_clim,pc2_clim,pc3_clim,pc4_clim,pc5_clim,pc1_hidr,pc2_hidr,pc3_hidr,pc4_hidr,pc1_veg,pc2_veg,predicted_fal_rf,predicted_viv_rf,residual_fal_rf,residual_viv_rf,predicted_fal_xgb,predicted_viv_xgb,residual_fal_xgb,residual_viv_xgb,predicted_fal_svm,predicted_viv_svm,residual_fal_svm,residual_viv_svm
Hydro13,2016,3,4,0,205,-0.5221625798299568,-0.4539224753765379,-0.1697901771013634,2.345453678155204,-0.5766851768459605,0.838975746506839,0.16189475549030236,-0.04250113271700012,-0.2700724197672895,-0.6786576299211763,-1.473645461033526,13,9,-13,-5,5,3,-5,1,-5,13,5,-9
Hydro13,2016,4,6,0,205,-0.7009177927940706,0.5389154054888219,0.31290185075104016,1.4524191734290517,-0.35167201194218706,-0.14983047038974542,0.3773620585951853,-0.03675318390993432,-0.14250199859748228,-0.5598553300668038,-1.1898624519965872,5,12,-5,-6,8,14,-8,-8,5,58,-5,-52
Hydro13,2016,5,3,0,205,-1.851921064876441,-0.30342514349548666,0.36377072874851935,0.7595372836933265,0.7507217501147281,0.7344724698251808,0.31945759407114865,-0.11033904264822005,-0.2435471535632349,-0.2705366524625258,-1.1427130045148464,3,10,-3,-7,12,8,-12,-5,5,85,-5,-82
Hydro13,2016,6,5,0,205,-3.720832838508171,-1.0621680975828909,-0.15627159721768863,0.5341971308798443,0.9038249157840564,1.9535405225812237,-0.17560486027233474,0.01271953838271594,-0.4388276238311273,0.2288235310729852,-0.6619147882171335,11,10,-11,-5,29,8,-29,-3,5,63,-5,-58
Hydro13,2016,7,8,0,205,-2.7077407295510794,0.2106043785907481,0.5923358018924976,0.5258464600227005,0.6729162782843238,-1.7699819565145898,0.7372118005264258,-0.0224892034793831,0.05669377704135981,0.9651368550976666,0.07910217020475474,10,9,-10,-1,6,11,-6,-3,15,74,-15,-66
Hydro13,2016,8,1,0,205,-1.0910571087269223,1.536535674254568,1.4422513450100434,1.7144814061168947,1.024583408020487,-3.3996071123143454,0.8453119809596003,-0.8096447703287792,-1.1298695825955127,1.8378775261612184,0.9752395150110772,11,17,-11,-16,42,3,-42,-2,5,10,-5,-9
Hydro13,2016,9,5,0,205,-1.3014015110883042,-0.12933641204564553,1.042923948242875,1.2699445718869684,0.5692438686498802,-0.9160537764223192,1.6377921365288262,-0.4878367618329647,-0.0439889813894532,2.3641382716286765,1.30589456016107,3,12,-3,-7,18,5,-18,0,5,1,-5,4
Hydro13,2016,10,6,0,205,-0.19162142972386287,0.6546783644404631,0.681794147883606,1.8433974853572548,-0.07860913501286304,-2.3114053172986475,0.8471335389584452,-0.28581858722623005,0.4323126854031398,1.508873720134437,0.39788463759630904,2,13,-2,-7,9,8,-9,-2,-1,31,1,-25
Hydro13,2016,11,3,0,205,0.4994581185258903,1.255544983551291,1.5568616312026786,2.8314877231307847,0.896658440943241,-3.246572187670448,0.5458723661804998,-0.9154943490437144,-0.03626894637686201,0.8929740893999756,-0.3991345830500078,20,15,-20,-12,19,3,-19,0,5,1,-5,2
Hydro13,2016,12,1,0,205,-1.1968273208480138,0.6435308106823128,0.19175421258714717,3.1468826818195836,-0.443354818616305,-0.5041018636574663,2.3905419717541956,-0.9314805262828378,-0.00249976304357619,0.1555571951107352,-1.2900869290309187,24,77,-24,-76,6,27,-6,-26,4,17,-4,-16
Hydro13,2017,1,4,4,205,-2.5221503044313947,-0.5657825571160398,-1.2403459058216375,2.6673631142815983,-0.7282169796902379,1.143057845558472,0.7076100856145109,-0.23275976157342207,-0.39038651026137633,-1.681815628803816,-2.1408836159782623,73,82,-69,-78,27,4,-23,0,-3,-12,7,16
Hydro13,2017,2,8,0,205,-1.1574047904605984,1.5924200637240358,-0.3942364640482966,2.510684024252509,-1.2025466366407214,-0.01773178029655114,1.1400543234374123,-0.10179711051464022,-0.47088570133831315,-0.9797061240847732,-1.844678035640135,8,24,-8,-16,4,7,-4,1,2,22,-2,-14
Hydro13,2017,3,23,0,205,-0.7025162812768356,0.6712291670384424,-1.2254540899237445,2.7748048425041474,-1.1904769253271963,-0.2665248166686638,1.6587535714970538,-0.200262378855334,-0.5499899372495327,-0.9680745246643868,-1.4381132777825625,28,81,-28,-58,31,24,-31,-1,5,46,-5,-23
Hydro13,2017,4,11,0,205,-1.6528299946397615,0.7487635842426562,-0.3161202288894591,2.4445092527814234,-1.089610709502056,-0.2469614883208315,1.3774092675604197,-0.11896738235035996,-0.5113874888474255,-0.3354185446227749,-1.147548694754129,4,17,-4,-6,6,12,-6,-1,0,10,0,1
Hydro13,2017,5,16,7,205,-1.9815939535454865,0.00969319097015487,-1.105184632479402,0.7883286526954212,-0.26499063383877497,1.9626478753066687,1.914781793363992,-0.4126849420472096,-0.9692994445890762,-0.14850614492464606,-1.1449777495309537,100,153,-93,-137,66,20,-59,-4,47,156,-40,-140
Hydro13,2017,6,11,5,205,-3.0805153634775957,-1.0832939741260137,-0.20205435902552157,1.051369901216718,-1.2282336926756956,1.7139660742005305,0.6282695055321686,0.11170913031154428,-0.8861792095157112,0.2682176846788621,-0.6836656909901118,10,13,-5,-2,25,9,-20,2,4,-3,1,14
Hydro13,2017,7,16,6,205,-3.630001997176032,-0.3585905904588724,0.9770921573811168,1.2534845536774106,0.5151705374407681,-1.016586484957393,0.725843031438562,0.2544983491422526,-0.437540993035584,1.2338269010907434,0.12451226364333937,4,16,2,0,7,15,-1,1,1,-1,5,17
Hydro13,2017,8,17,1,205,-1.3064614497687148,1.1230529954569706,1.5231944346467845,1.345243372703352,0.471838688151952,-2.5597236258427474,1.9816347260829117,-0.13487709133648992,-0.22921124929043063,2.0291338382235646,1.0046074924475872,2,16,-1,1,7,17,-6,0,6,4,-5,13
Hydro13,2017,9,12,3,205,-0.9474202531511,1.1609229851381508,0.2182531536416595,1.142447144940172,0.454781427166732,0.4746670413050081,1.7572401755898726,-0.21561854601456537,-0.7594906972926712,2.320354671052746,1.2898009193364133,18,64,-15,-52,28,13,-25,-1,13,98,-10,-86
Hydro13,2017,10,13,15,205,-0.763438598405996,0.16517163649290825,0.16894807804940487,1.4838347151264426,1.4471676270479743,-1.605815872242922,0.6516865232006726,0.21854788592634025,-0.22690146625393165,1.5378963885017765,0.43265094950087546,15,85,0,-72,18,12,-3,1,20,55,-5,-42
Hydro13,2017,11,11,11,205,-0.8624295929752747,0.29021225901439307,0.00502662937154079,2.6262111562282975,1.1480901766949534,-1.6311461330421095,2.153959089122403,-0.35549741334311663,-0.2824874109012152,0.7643252516565557,-0.4168134707891465,28,56,-17,-45,8,11,3,0,12,25,-1,-14
Hydro13,2017,12,19,13,205,-0.6986951689301448,0.8855245774594486,0.7446968288331132,3.6435284377870105,0.26849405887624755,-3.2255992123210024,2.8775735412635584,-0.5475053636252085,-0.10481319050274616,-0.08628687697571424,-1.346235582409551,19,27,-6,-8,14,19,-1,0,11,5,2,14
Hydro13,2018,1,6,45,205,-2.037051195964465,0.5888925001770583,-0.9433002916329392,0.4647352462380253,-1.0968720772351652,-0.4509368257668987,0.16898811103877953,0.06366116087384116,-0.08352608253202895,-1.285760474529292,-2.066958291107436,42,56,3,-50,33,7,12,-1,39,101,6,-95
Hydro13,2018,2,32,7,205,-0.22843831054014627,1.3606614877685428,1.5376081789459706,0.8759198763967431,-0.97604543907777,-1.2002493343581324,-0.1785856642341544,0.15172803336546148,0.15655771070400326,-2.1587333736635865,-1.918997250616384,6,23,1,9,3,30,4,2,4,8,3,24
Hydro13,2018,3,18,5,205,-0.8428513181214741,0.6654564838577192,-0.10934612111134125,0.795527320854133,-1.3520687469261552,-1.004252569165924,-0.4750696889215379,-0.10919110827214354,0.5623762411527369,-1.6194114525876582,-1.539690969565893,7,25,-2,-7,7,17,-2,1,10,53,-5,-35
Hydro13,2018,4,21,1,205,-2.36779539947834,-0.5427090007262869,-0.3757763362059599,0.8982014508173342,-0.389252239996636,-0.6641635168259763,-1.1060325748894697,-0.14347435596402852,0.8267638706049719,-0.04059408176522064,-1.121641880941502,19,32,-18,-11,5,12,-4,9,12,59,-11,-38
Hydro13,2018,5,16,1,205,-2.7657707115641035,-0.28500356613647665,-0.8145547458091779,0.12792004120314815,-1.194664532313897,0.9515961796209635,-1.0598020972498237,-0.2816971065521338,0.5725563238506132,-0.84434032313803,-1.1767833705168964,24,81,-23,-65,33,17,-32,-1,20,63,-19,-47
Hydro13,2018,6,4,1,205,-4.013141184176795,-0.7811390896885217,0.26245199422770005,0.4941453681117989,0.3606038653237603,1.9650159542062977,0.2123313413696132,-0.3581280083429782,-0.2039367441262613,0.155155584746344,-0.6915602557793773,11,12,-10,-8,9,3,-8,1,-3,-3,4,7
Hydro13,2018,7,9,0,205,-3.271476674811205,-0.49923505518403166,1.2815231707133563,0.11764289092889205,0.597571465515783,-0.5676128842642114,0.5253898181308426,-0.15995675035751594,0.02819194580758659,0.8589038221099725,0.07216502646716191,7,12,-7,-3,5,15,-5,-6,5,18,-5,-9
Hydro13,2018,8,10,0,205,-3.1430940190057117,-0.45904404556561273,1.0073045182798004,0.831870142156898,1.2302198636545514,-1.0443615907432555,0.5081835382024112,-0.08971440401084982,0.07096171074589058,1.937021368781355,0.9952012952292,5,12,-5,-2,-7,10,7,0,4,-4,-4,14
Hydro13,2018,9,10,0,205,-0.35839477846889023,0.8404193783650906,0.98604718411666,0.8690128973231266,0.6605619047416043,-2.568259513526891,0.6308142088312058,-0.41744933999623934,0.14307548408696805,2.3761208550346824,1.3035295050858768,4,22,-4,-12,-2,9,2,1,5,18,-5,-8
Hydro13,2018,10,2,0,205,-0.7557771046611416,0.7370450513464157,-0.8564825893488369,-0.4114096133702041,0.6981798558633039,1.4674713709169815,0.9156449063163729,-0.3707216336488568,-0.4094143542822904,1.4628374317671515,0.437623893651596,99,159,-99,-157,24,7,-24,-5,113,265,-113,-263
Hydro13,2018,11,34,0,205,-0.7852285587821297,-0.13143820302300965,0.2235535366574468,1.1501869187415663,-0.2904800152469172,0.6620821682886858,1.6251529510949296,-0.36425195253673126,-0.5696027349367075,0.6246092358591324,-0.45938887138747136,16,40,-16,-6,4,30,-4,4,16,44,-16,-10
Hydro13,2018,12,12,0,205,-2.740709385054495,0.3518095218619056,-0.6917749185584399,0.8215375485579379,-0.5963489711500608,1.6052638343575285,0.8661839772110197,-0.03428225210615096,-0.8077134586590573,-0.9541363661940754,-1.3857790906818914,13,130,-13,-118,5,149,-5,-137,5,110,-5,-98
Hydro14,2009,1,0,0,179,-0.3773993723543642,-1.5190897248480932,-0.18636800494990227,0.8031318643278473,-1.296594435931849,2.422119374213178,1.4913747283742271,-0.28465685647029476,-1.2242691420117722,-0.8560806961847789,-2.137889142235436,0,1,0,-1,-5,0,5,0,5,14,-5,-14
Hydro14,2009,2,0,0,179,-0.22379139320723,-1.2204481114990005,-0.6285272794909978,1.193256427627533,-1.3443005298258133,1.0956822686635077,-0.46140122670153016,0.510257611894577,-0.8672665276248843,-0.02527036810902494,-2.2773826090771396,2,4,-2,-4,-8,1,8,-1,5,6,-5,-6
Hydro14,2009,3,0,0,179,0.1505762193893626,-1.638036776870366,-0.6075968769987433,0.7087635641721067,-0.5969182357411141,0.7603282013827982,-0.5694724392697873,0.4544088973835968,-0.6694211359938532,-0.06695696742798979,-2.3500936171652476,2,1,-2,-1,-3,3,3,-3,6,6,-6,-6
Hydro14,2009,4,1,0,179,-0.7090290836280932,-2.85603176957528,-1.8002139742750518,1.7567458089780708,-1.8095276503108184,0.956725583458815,-1.2960232199623254,0.541217922427368,-0.4630947423083179,-0.32223964822926604,-2.371414841797757,5,18,-5,-17,6,2,-6,-1,3,9,-3,-8
Hydro14,2009,5,0,0,179,-0.1079632313023038,-1.6892258704497969,0.07370439881146304,-0.27226430568982074,-0.8198830970140973,2.547943115657263,1.385478272716965,-0.3781072611482755,-1.0955957698662568,0.5983945410512489,-2.206954874869731,0,2,0,-2,-2,-0,2,0,3,17,-3,-17
Hydro14,2009,6,0,0,179,-1.4526301069643983,-2.2663227952990876,0.1406050534866384,-0.12740231321533585,-0.0075172034424778,1.5424739013016553,-0.9449176382271368,0.459624241864257,-0.6817222705314806,1.0158774775436428,-1.8084316691598237,1,6,-1,-6,5,1,-5,-1,0,11,0,-11
Hydro14,2009,7,2,0,179,-0.6553178219016622,-1.560885297806995,0.04696789960669467,-1.147258079342781,0.7577574997094532,-1.1930786411433298,0.15407670982080085,0.20638015555836464,-0.2678650199585922,2.090458518427747,-0.7237101549416742,6,16,-6,-14,13,4,-13,-2,4,-13,-4,15
Hydro14,2009,8,0,0,179,0.22509550894406471,-0.7985823026186133,0.9592004124008476,-0.3677637417451275,0.4912732780323363,-1.288873821374219,0.44021630745196594,0.02780869819850384,-0.17469648100162377,3.3847162367613595,0.45109067451926127,2,1,-2,-1,1,0,-1,0,2,14,-2,-14
Hydro14,2009,9,0,0,179,1.8547926995875732,-0.02322846786154991,1.0900062646413722,0.21115035889649075,-0.3805372503715875,-1.5306503304793115,1.6907085257445529,-0.43115889722079354,-0.19693368977782716,3.5405158446119778,0.5370753830223751,2,7,-2,-7,3,1,-3,-1,1,-5,-1,5
Hydro14,2009,10,0,0,179,1.901237123832663,-0.6949878525850963,0.9279039945492782,0.6993267843357283,-0.44797703555498286,-2.3182227862657134,1.1039358849614007,-0.34140056565186105,0.17218448951944493,2.725144638153707,-0.3510947007622381,0,0,0,0,4,-0,-4,0,2,-8,-2,8
Hydro14,2009,11,0,0,179,2.6465410343220075,-0.8470646720331918,0.8060497065338588,0.9887003074495412,0.59435853643275,-0.983704018183358,1.4060780315596608,-0.666985446370657,0.08056100139341703,2.2147437301247797,-1.076499760500108,2,2,-2,-2,-3,-3,3,3,2,11,-2,-11
Hydro14,2009,12,0,0,179,1.652084903880682,-0.461004302568028,0.29886342410657474,1.8062194468226505,-0.4435814509673813,2.0560390219788784,3.090548602091954,-1.236174232462797,-0.8197055902190113,1.4051156412124708,-1.7674167402827785,5,4,-5,-4,2,0,-2,0,5,-9,-5,9
Hydro14,2010,1,0,0,179,2.7102987309144058,0.4140148465741565,0.96444495811181985,0.96837363250094,-0.8751968804019865,-1.4520366366520552,0.596269195652909,-0.11700760020242852,-0.04465297901201634,0.7421533836737435,-2.096638987911619,1,23,-1,-23,1,2,-1,-2,0,-9,0,9
Hydro14,2010,2,1,0,179,3.153837095461651,-0.7075037528958863,1.0493567874662686,0.9797326955413678,-0.8272369965259587,1.1690376070961457,-0.813914573807149,0.13762852340804488,-0.28474402762672363,0.05428167265893055,-2.348570724294029,1,1,-1,0,-6,1,6,0,-0,-11,0,12
Hydro14,2010,3,0,0,179,2.8862913459461934,-1.079103996590466,-0.03623285419460498,1.277694170043297,-1.267936812933924,-0.5024192223211805,-0.5253071527990644,0.05746922300277596,0.07094165141902685,0.5078587437200592,-2.345451932805382,1,2,-1,-2,-3,-2,3,2,-3,-14,3,14
Hydro14,2010,4,0,0,179,1.5643313767331688,-1.051299054388266,-0.17719831413287973,0.9200896200464564,-1.0763534863231592,2.7405861855630733,1.1788809909545197,-0.5318324557843137,-0.8647908695425773,0.4679068497209258,-2.3529338139928724,3,3,-3,-3,-6,-2,6,2,1,-11,-1,11
Hydro14,2010,5,0,0,179,0.49272037811696734,-1.1249171442976686,-0.24370962677432623,0.3998289233169513,-1.5301136929716554,0.7211179038241857,0.394597622649209,-0.06814732548663371,-0.5281141267982216,0.5152537053201678,-2.261809396030593,1,0,-1,0,2,-1,-2,1,-3,-14,3,14
Hydro14,2010,6,1,0,179,-0.504422460470595,-2.115779079278531,0.4099878422919334,-0.6989505321896967,0.1847108146782353,1.1746569446186754,-0.47935186285206816,0.1441636895019246,-0.4565479201759973,1.1592752134242392,-1.7841452950783798,2,2,-2,-1,6,-2,-6,3,1,-5,-1,6
Hydro14,2010,7,0,0,179,-0.7183247603942067,-1.967276190338349,0.8860973001722431,-0.861660598319401,0.5341713590628254,-1.0529445222813725,0.37518249811661064,-0.00342708005281378,-0.1642619034491225,2.098284370413533,-0.7150147331398328,1,1,-1,-1,6,-1,-6,1,1,-14,-1,14
Hydro14,2010,8,0,0,179,0.7916231365432452,-0.481001312015861,1.370174905132738,0.1536490349251413,0.4029532232991782,-2.9539758232404965,1.3947902105534689,-0.5805902841258097,-0.4580568840904817,3.362830541214275,0.4585929842805429,2,0,-2,0,3,-3,-3,3,2,-14,-2,14
Hydro14,2010,9,0,0,179,2.015145271951547,-0.6725025724823601,1.4821255464537144,-0.11209513594343597,0.6084841810528053,-1.794079855284105,1.4480885828217556,-0.5307543865800158,0.10247348014815312,3.3968896972939397,0.5225095827684215,1,1,-1,-1,-3,1,3,-1,1,-14,-1,14
Hydro14,2010,10,0,0,179,2.2322771996731543,-0.4625989923642682,1.5676711874059133,1.2375474087065728,0.19373008565207256,-2.606471054655278,1.9860855439346987,-0.8183350541161483,0.3646312785271582,2.9567272141483274,-0.2697926712851841,0,0,0,0,-7,-2,7,2,3,-6,-3,6
Hydro14,2010,11,0,0,179,1.046152442330763,-1.244438681457218,0.9993727039302096,1.6820175109320248,0.12908664617662888,1.1211852542508924,2.385563756299818,-1.039085317681398,-0.4771891181212971,2.0485983932292315,-1.102928550263831,0,0,0,0,-7,2,7,-2,1,6,-1,-6
Hydro14,2010,12,0,0,179,1.130706679296671,-0.8742287202096068,0.7551351764239923,1.681701805599428,0.7893222971551203,-1.0904518506520586,2.3034532785620794,-0.746274892597143,-0.23927073820637973,1.458210276139643,-1.7578306064205336,2,2,-2,-2,1,-8,-1,8,4,-12,-4,12
Hydro14,2011,1,0,0,179,1.4988787508274075,-0.6990382097587645,0.8096336677632827,1.5599713677673246,-0.15673959111019184,-1.6551016665207212,1.4903043917845715,-0.4719926524539164,-0.02232780290760046,1.1258344655103445,-2.018275789073399,0,0,0,0,-8,-1,8,1,2,5,-2,-5
Hydro14,2011,2,0,0,179,0.8501232863876467,-1.181884639085539,0.179652133844659,0.4443370208811461,0.2809811719970204,-0.3845335666124896,-0.560963850719327,0.00347692075720229,0.12204104601964384,0.8262112600373744,-2.2643709455322276,1,2,-1,-2,7,2,-7,-2,-1,-9,1,9
Hydro14,2011,3,0,0,179,-0.114411670248575,-1.3456198355144642,-0.6107347207409864,1.4819587767380318,-1.0044218115701635,-1.0833261076088798,-0.0635499987596073,-0.3988189957722909,0.511557097925627,0.8684445683346427,-2.2744713276168635,3,53,-3,-53,2,8,-2,-8,5,12,-5,-12
Hydro14,2011,4,0,0,179,0.07528723419189384,-1.0363690135048054,-0.1214787986399646,0.7867402358324748,-1.2445838423342748,2.090601430123153,0.4284856692281334,-0.5124769081875029,-0.36463338137548845,0.6550882851769567,-2.274583295322705,1,0,-1,0,-6,2,6,-2,-5,-17,5,17
Hydro14,2011,5,1,0,179,-0.25007407452021535,-1.2509053708522402,0.10562078586288186,0.47059480679864574,-0.2990194606819523,1.8226417199188103,0.8582601029697797,-0.4810309855564977,-0.5452569616768844,0.7049080136670034,-2.226279346931345,1,1,-1,0,-6,10,6,-9,-5,-9,5,10
Hydro14,2011,6,0,0,179,-0.5916874876607641,-1.954521176448229,0.8373059398240328,-0.746120074091017,-0.3166225007497911,1.7408512418994933,-0.6727448586208705,0.09006950054923013,-0.4371354591960152,1.1500116411994057,-1.807903611163407,0,1,0,-1,1,1,-1,-1,-1,-11,1,11
Hydro14,2011,7,0,0,179,-1.0046339925501098,-2.0845334935556985,0.4540927054174929,-0.682963988883497,0.3852311985978577,0.6263438981934327,0.45511499457208376,-0.0491580013369805,-0.5564435206238209,2.33146876903796,-0.6985177228155957,4,4,-4,-4,18,1,-18,-1,-5,-10,5,10
Hydro14,2011,8,0,0,179,0.8791655551655639,-0.49221415700143545,1.593724126301777,0.19343533385688863,0.23506183716745693,-3.045556867195938,-0.905469926252024,-0.9057632561470076,-2.969571303276568,3.353476839221625,0.4401197756946241,1,3,-1,-3,5,-7,-5,7,5,-22,-5,22
Hydro14,2011,9,0,0,179,0.9095518340076044,-1.0101591752110513,1.2228110614205931,-0.3721521664724028,0.584504128244434,-0.22400054841762929,1.186618230176956,-0.3589618258137599,-0.3357745461762168,3.743859305609296,0.5902025082631237,4,2,-4,-2,-3,0,3,0,-7,-14,7,14
Hydro14,2011,10,0,0,179,2.160825767664403,-0.4233740924845823,0.38341444914407,0.2951643312901203,1.8477505146390183,-2.4774117038338708,1.7670504053024554,-0.4695546091862205,0.03886923522121048,2.997716423915638,-0.29350186086076757,18,20,-18,-20,21,1,-21,-1,5,-14,-5,14
Hydro14,2011,11,0,0,179,1.4776230653531652,-0.47696397283176406,1.0555765253418337,0.5790537555690071,0.40750088897038655,1.5560341989270678,4.112151986094623,-1.3651469441330768,-1.0476413469512853,1.8825420953176748,-1.166813642822843,1,3,-1,-3,-3,-4,3,4,-0,11,0,-11
Hydro14,2011,12,0,0,179,0.49207614064374766,-1.3616705705941428,0.2925392164944329,1.1432087650654994,-0.4501902267296211,2.1400663535380944,2.338767733235498,-0.6039102882589161,-1.2014921879685885,1.5765187895837716,-1.7453302303339342,2,1,-2,-1,-1,-1,1,1,1,6,-1,-6
Hydro14,2012,1,0,0,179,0.6262384240195327,-0.8456518528585744,-0.19483286791057355,1.110348903733102,-0.9018137239971896,0.9310749923707792,2.1561597934709296,-0.25480292890564393,-1.221711807891929,1.097101191503162,-2.0012616179923084,4,15,-4,-15,0,0,0,0,0,-6,0,6
Hydro14,2012,2,0,0,179,0.09028080576474472,-1.6931757376515015,0.02348542952913913,1.5279251593395211,-0.432303571141092,1.6561282118325191,1.1301351578864909,0.179013829697238,-1.396520821164908,0.5967669115701832,-2.2751089993630775,0,0,0,0,-10,-0,10,0,2,-7,-2,7
Hydro14,2012,3,0,0,179,-0.13547507168509923,-1.6788120406379328,-1.239830865836097,1.2713927021245897,-0.362232492246132,1.5176327749987748,-0.1354015929350195,0.5647209395137558,-1.190647448335032,0.7793803127507356,-2.301615912458583,3,11,-3,-11,-16,-0,16,0,2,-12,-2,12
Hydro14,2012,4,0,0,179,0.4999735798108088,-1.091163267157118,-0.04299246763375411,0.409784841048645,-1.2446598079565754,2.039779301737554,1.6583599830207183,0.04122486223933436,-1.587977285445652,0.5271877536570084,-2.2949666144554675,1,0,-1,0,-1,-7,1,7,-1,-24,1,24
Hydro14,2012,5,0,0,179,0.13004892717026387,-1.32811938965157,0.12614061588072986,-0.3598944086570427,-0.1752350532146971,0.2594371032034139,0.8361402820784114,0.35588501007327633,-1.1190873949452875,0.6237567216222297,-2.2277926376185175,1,4,-1,-4,-3,4,3,-4,-1,-13,1,13
Hydro14,2012,6,0,0,179,-1.0055584894844736,-1.6916192321263404,0.2056257172123738,-0.25085887525994044,0.01311394604680009,0.5830041996801166,0.5220877268998725,0.3006066988952124,-0.9809973270575364,1.1048010594230118,-1.7822767422639476,0,1,0,-1,6,-2,-6,2,-1,-2,1,2
Hydro14,2012,7,0,0,179,-1.2898360314872144,-1.6283217944546164,0.4083836025806061,-0.3462370185094425,-0.00713484855486091,-1.847565083914079,0.4218777092510219,0.04890572682963401,-1.043229512968959,2.177282879350583,-0.7165228294165515,5,6,-5,-6,22,0,-22,0,-1,-14,1,14
Hydro14,2012,8,0,0,179,0.41351557607747846,-0.3872742838705424,1.4598306462683328,0.4777429450332935,0.4987819316012613,-3.593782251698105,-2.2017227618868236,-1.1160626904960211,-5.298715094199035,3.381643926180588,0.4556882684683364,1,5,-1,-5,7,1,-7,-1,4,3,-4,-3
Hydro14,2012,9,0,0,179,1.3395021988071405,-0.8491775075251338,1.5773931212925156,0.5329510254018839,0.459207590687528,-1.920183110079214,1.2018844674459683,-0.31829223292495207,0.00923678343802024,3.658948872222327,0.5739494914078307,1,3,-1,-3,-4,1,4,-1,-0,-17,0,17
Hydro14,2012,10,0,0,179,1.8146885037998093,-0.35182697790992934,0.8931353006202585,1.0495969365807205,-0.5675072231867445,-0.9372363068675656,2.558666074654971,-0.7644480812105876,-0.3793740884987114,2.66706874743686,-0.3564092164160977,1,5,-1,-5,9,8,-9,-8,2,-19,-2,19
Hydro14,2012,11,0,0,179,2.442807283833918,-0.39864695500264263,1.2835014438512082,1.2732384685216935,-0.00791412440435224,-1.1609949362095962,3.285148153341559,-0.9639338444774384,-0.44971603795109366,1.8594750713186703,-1.1306313379684731,1,3,-1,-3,6,-0,-6,0,5,-2,-5,2
Hydro14,2012,12,0,0,179,0.9577211349916148,-0.9156577908043542,0.5425742311273613,1.76864321448731,0.4873126199760865,0.5013468330458621,2.1565481598001144,-0.6622173591575478,-0.6493008060525872,1.6018850864801122,-1.7547082148894924,1,2,-1,-2,-3,95,3,-95,1,-1,-1,1
Hydro14,2013,1,0,0,179,0.8517967541674822,0.449830096027419,0.49657280480004273,1.22648360569483,-2.06836761010677,0.5929124263281311,0.8014500051897355,-0.13751665268532975,-0.6153301535711062,0.03838759986220863,-2.0815753209123566,3,8,-3,-8,-4,3,4,-3,1,-14,-1,14
Hydro14,2013,2,0,0,179,0.43689109169779894,-1.104079606694513,-0.8193148436053236,1.13676026750412,-0.7244489477005364,0.8660809051137915,-0.05288235198151392,0.16730493645091526,-0.6161624336163887,0.12648603624566418,-2.2830532940021304,2,11,-2,-11,6,2,-6,-2,-1,-3,1,3
Hydro14,2013,3,0,0,179,1.2684334919153413,-1.1875260727225647,-1.271486061673704,1.5819361548230717,-1.8317476324097255,0.03272857648393491,-0.12629602114026645,0.15740278397112684,-0.36756245431550066,0.5088520936043002,-2.344122748710701,2,7,-2,-7,7,-1,-7,1,1,-12,-1,12
Hydro14,2013,4,0,0,179,1.4752171438095631,1.0561895738703049,-0.9213963739173952,0.9492066748707442,-2.104619576295911,-1.3765010897005017,0.3003088856435938,-0.05338724387844185,0.0080805012566878,0.49238723907783954,-2.317975311398744,29,100,-29,-100,3,53,-3,-53,17,61,-17,-61
Hydro14,2013,5,0,0,179,0.22568559963555257,-1.5407909995210276,0.22336795684690952,0.06493688184254089,-0.35419354389656516,1.958189583111411,1.2652873807529383,-0.587610754583537,-0.6534937296724568,0.6604219287140992,-2.207060076139113,1,2,-1,-2,-4,0,4,0,-3,-19,3,19
Hydro14,2013,6,0,0,179,-0.9425036161623592,-1.8196368380001997,0.18470080451974424,-0.8162337911882833,-0.38783123305918654,1.4890156416558205,-0.2271114533021866,0.01290948631998423,-0.5044432000282213,1.3249516925608644,-1.7609905625633075,1,2,-1,-2,11,-2,-11,2,-5,2,5,-2
Hydro14,2013,7,0,0,179,-1.8595392448202848,-2.120837917078108,0.35138084881395537,-0.6140693472079874,-0.02162242527769154,0.04281895299428202,0.6517059430021582,-0.06786359302470024,-0.489672817867657,2.2552953175211363,-0.6952296916445658,4,3,-4,-3,22,-0,-22,0,-5,-10,5,10
Hydro14,2013,8,0,0,179,-0.6126228533035398,-0.5006017173077846,0.9816104500329922,-0.01925983455583455,0.19222997008365716,-1.7793435645288582,1.0815596207017897,-0.1085375389805444,-0.21144566695715103,3.453565532143565,0.470149193261546,2,1,-2,-1,0,-2,0,2,-5,-8,5,8
Hydro14,2013,9,0,0,179,1.06868867510252,-0.8079137012279834,1.524502968254887,0.4456318472931821,0.4252702844844003,-1.0010930172974146,2.164716661166412,-0.5287777229028408,-0.44357117251535577,3.353160388324452,0.5190413901134096,1,0,-1,0,4,1,-4,-1,0,-0,0,0
Hydro14,2013,10,0,0,179,1.482874092669742,-0.9577061598030874,0.6229206527701019,0.4636288088808975,0.2050360130270699,-1.026920511433379,2.527428919831854,-0.5813887894732507,-0.5533058518810832,3.008698264182067,-0.28125348678998857,1,12,-1,-12,5,18,-5,-18,-3,-1,3,1
